year,week,week_start,week_end,rank,title,artist,album,like_cnt
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,39,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons),270514
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,40,내 맘을 볼 수 있나요,헤이즈 (Heize),호텔 델루나 OST Part.5,107734
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,41,이별행동,이우,이별행동,72902
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,42,달,AKMU (악뮤),항해,62093
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,43,날라리 (LALALAY),선미,날라리 (LALALAY),52662
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,44,그때가 좋았어,케이시 (Kassy),그때가 좋았어,255225
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,45,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은,181203
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,46,노래방에서,장범준,장범준 3집,213216
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,47,호랑이소굴 (Feat. Jvcki Wai),기리보이,호랑이소굴,76750
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,48,내 안부,이우,내 안부,68819
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,49,ICY,ITZY (있지),IT'z ICY,97082
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,50,나빠(NAPPA),Crush,나빠(NAPPA),105898
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,51,인사,멜로망스,인사,89871
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,52,복숭아,아이유,스무 살의 봄,99503
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,53,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN),"사월, 그리고 꽃 - The 1st Mini Album",166314
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,54,주저하는 연인들을 위해,잔나비,전설,453236
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,55,Snapping,청하,Flourishing,105337
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,56,FANCY,TWICE (트와이스),FANCY YOU,135507
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,57,가라사대,BewhY (비와이),The Movie Star,119752
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,58,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)",스윙스,쇼미더머니 8 Episode 1,63875
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,59,Another Day,먼데이 키즈,호텔 델루나 OST Part.1,81040
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,60,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),두 번째 이야기,127446
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,61,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이,100년제전문대학,117994
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,62,비,폴킴,비,296154
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,63,우리 시작해도 괜찮을까요,정준일,우리 시작해도 괜찮을까요,21577
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,64,헤어질 자신 있니 (Narr. SBS 박선영 아나운서),NC.A,헤어질 자신 있니,19579
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,65,FREEDOM,AKMU (악뮤),항해,52106
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,66,전화를 할까봐,오반(OVAN),전화를 할까봐,23574
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,67,사계 (하루살이),엠씨더맥스 (M.C the MAX),Circular,133033
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,68,봄날,방탄소년단,YOU NEVER WALK ALONE,509787
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,69,We don't talk together (Feat. 기리보이) (Prod. SUGA),헤이즈 (Heize),We don't talk together,152947
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,70,괜찮아도 괜찮아 (That's okay),도경수(D.O.),괜찮아도 괜찮아 (That's okay) - SM STATION,306620
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,71,달라달라,ITZY (있지),IT'z Different,166114
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,72,물 만난 물고기,AKMU (악뮤),항해,52264
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,73,널 안지 않을 수 있어야지,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album,53141
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,74,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),‘The ReVe Festival’ Day 2,78613
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,75,Goodbye,박효신,Goodbye,180715
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,76,밤 끝없는 밤,AKMU (악뮤),항해,61958
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,77,IDOL,방탄소년단,LOVE YOURSELF 結 'Answer',277843
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,78,정말 헤어지는 거야 (With 죠지),린,정말 헤어지는 거야 (With 죠지),17904
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,79,나만 아픈 일,이해리 (다비치),나만 아픈 일,31557
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,80,Way Back Home,숀 (SHAUN),Take,364411
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,81,FLASH,X1 (엑스원),비상 : QUANTUM LEAP,72769
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,82,XX,볼빨간사춘기,Two Five,48279
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,83,뱃노래,AKMU (악뮤),항해,42864
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,84,가을속에서,화사 (HWASA),화실(化-室:atelier),31753
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,85,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운,206045
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,86,일기,헤이즈 (Heize),만추,27580
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,87,사랑 둘,김필,사랑 둘,19960
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,88,옥탑방 (Rooftop),엔플라잉 (N.Flying),FLY HIGH PROJECT #2 '옥탑방',310677
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,89,고래,AKMU (악뮤),항해,42735
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,90,Love Shot,EXO,LOVE SHOT - The 5th Album Repackage,174451
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,91,혼코노 (Honkono),하은 (포맨),혼코노,15388
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,92,그대에게,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album,29996
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,93,고운 그대는 시들지 않으리,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album,30810
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,94,25,볼빨간사춘기,Two Five,39351
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,95,DAUM (Feat. Colde),헤이즈 (Heize),만추,15389
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,96,넘쳐흘러,엠씨더맥스 (M.C the MAX),Circular,165099
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,97,시간을 갖자,AKMU (악뮤),항해,30434
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,98,작별 인사,AKMU (악뮤),항해,32142
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,99,그댄 모르죠,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album,27354
2019,2019.10.14 ~ 2019.10.20,2019.10.14,2019.10.20,100,벌써 12시,청하,벌써 12시,158710
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,1,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495321
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,2,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320118
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,3,새 사랑,송하예,새 사랑,104813
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,4,조금 취했어 (Prod. 2soo),임재현,조금 취했어,136247
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,5,있어줘요,장덕철,있어줘요,92076
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,6,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어,144148
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,7,안녕,폴킴,호텔 델루나 OST Part.10,224259
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,8,떨어지는 낙엽까지도,헤이즈 (Heize),만추,54438
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,9,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294524
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,10,워커홀릭,볼빨간사춘기,Two Five,148140
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,11,허전해,폴킴,"정규 2집 '마음, 하나'",82762
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,12,시든 꽃에 물을 주듯,HYNN (박혜원),시든 꽃에 물을 주듯,230202
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,13,니 소식,송하예,니 소식,208912
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,14,가을밤 떠난 너,케이시 (Kassy),Rewind,154858
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,15,"인기 (Feat. 송가인, 챈슬러)",MC몽,CHANNEL 8,85374
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,16,포장마차,황인욱,포장마차,167600
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,17,기억해줘요 내 모든 날과 그때를,거미 (GUMMY),호텔 델루나 OST Part.7,184583
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,18,Feel Special,TWICE (트와이스),Feel Special,122612
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,19,헤어지자 (Prod. 정키),휘인 (Whee In),soar,126767
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,20,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면,236138
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,21,술이 문제야,장혜진,술이 문제야,154247
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,22,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3,252566
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,23,사랑이 식었다고 말해도 돼,먼데이 키즈,사랑이 식었다고 말해도 돼,134695
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,24,가끔 이러다,펀치 (Punch),가끔 이러다,71913
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,25,샤넬 (Feat. 박봄),MC몽,CHANNEL 8,47216
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,26,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438240
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,27,우리 어떻게 할까요,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album,94044
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,28,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416020
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,29,BAND,창모 (CHANGMO),BAND,141224
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,30,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),THINKING Part.1,65212
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,31,헤어져줘서 고마워,벤,헤어져줘서 고마워,137362
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,32,다시 만날까 봐,V.O.S,다시 만날까 봐,104522
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,33,너를 만나,폴킴,너를 만나,320695
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,34,나의 어깨에 기대어요,10CM,호텔 델루나 OST Part.2,122357
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,35,내 목소리 들리니,벤,호텔 델루나 OST Part.9,71699
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,36,Done For Me,펀치 (Punch),호텔 델루나 OST Part.12,106589
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,37,벗,닐로(Nilo),벗,80082
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,38,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons),270514
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,39,솔직하게 말해서 나,김나영,솔직하게 말해서 나,174181
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,40,사람,지코 (ZICO),THINKING Part.1,100133
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,41,그때가 좋았어,케이시 (Kassy),그때가 좋았어,255225
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,42,이별행동,이우,이별행동,72902
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,43,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은,181203
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,44,내 맘을 볼 수 있나요,헤이즈 (Heize),호텔 델루나 OST Part.5,107734
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,45,노래방에서,장범준,장범준 3집,213216
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,46,날라리 (LALALAY),선미,날라리 (LALALAY),52662
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,47,내 안부,이우,내 안부,68819
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,48,정말 헤어지는 거야 (With 죠지),린,정말 헤어지는 거야 (With 죠지),17904
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,49,ICY,ITZY (있지),IT'z ICY,97082
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,50,만추 (Feat. Crush),헤이즈 (Heize),만추,37047
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,51,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN),"사월, 그리고 꽃 - The 1st Mini Album",166314
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,52,달,AKMU (악뮤),항해,62093
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,53,인사,멜로망스,인사,89871
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,54,주저하는 연인들을 위해,잔나비,전설,453236
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,55,나빠(NAPPA),Crush,나빠(NAPPA),105898
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,56,FANCY,TWICE (트와이스),FANCY YOU,135507
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,57,호랑이소굴 (Feat. Jvcki Wai),기리보이,호랑이소굴,76750
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,58,Snapping,청하,Flourishing,105337
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,59,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),두 번째 이야기,127446
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,60,가라사대,BewhY (비와이),The Movie Star,119752
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,61,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)",스윙스,쇼미더머니 8 Episode 1,63875
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,62,비,폴킴,비,296154
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,63,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이,100년제전문대학,117994
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,64,Another Day,먼데이 키즈,호텔 델루나 OST Part.1,81040
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,65,봄날,방탄소년단,YOU NEVER WALK ALONE,509787
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,66,사계 (하루살이),엠씨더맥스 (M.C the MAX),Circular,133033
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,67,내 생애 가장 행복한 시간 Part.2 (Feat. 양다일),MC몽,CHANNEL 8,28175
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,68,달라달라,ITZY (있지),IT'z Different,166114
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,69,한강의 밤 (Feat. 로코베리),헨리 (HENRY),한강의 밤 (Feat. 로코베리),21211
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,70,혼코노 (Honkono),하은 (포맨),혼코노,15388
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,71,괜찮아도 괜찮아 (That's okay),도경수(D.O.),괜찮아도 괜찮아 (That's okay) - SM STATION,306620
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,72,IDOL,방탄소년단,LOVE YOURSELF 結 'Answer',277843
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,73,Goodbye,박효신,Goodbye,180715
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,74,널 안지 않을 수 있어야지,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album,53141
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,75,헤어질 자신 있니 (Narr. SBS 박선영 아나운서),NC.A,헤어질 자신 있니,19579
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,76,Blurry (Feat. Dbo) (Prod. By PEEJAY),빈지노 (Beenzino),Blurry (Feat. Dbo) (Prod. By PEEJAY),28388
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,77,Way Back Home,숀 (SHAUN),Take,364411
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,78,FREEDOM,AKMU (악뮤),항해,52106
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,79,We don't talk together (Feat. 기리보이) (Prod. SUGA),헤이즈 (Heize),We don't talk together,152947
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,80,FLASH,X1 (엑스원),비상 : QUANTUM LEAP,72769
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,81,전화를 할까봐,오반(OVAN),전화를 할까봐,23574
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,82,음파음파 (Umpah Umpah),Red Velvet (레드벨벳),‘The ReVe Festival’ Day 2,78613
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,83,물 만난 물고기,AKMU (악뮤),항해,52264
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,84,Make It Right (feat. Lauv),방탄소년단,Make It Right (feat. Lauv),67311
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,85,우리 사랑했던 추억을 아직 잊지 말아요,이석훈,우리 사랑했던 추억을 아직 잊지 말아요,19923
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,86,놀면 뭐해?,보이비,유플래쉬,30489
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,87,SOSO,WINNER,CROSS,31507
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,88,우리 시작해도 괜찮을까요,정준일,우리 시작해도 괜찮을까요,21577
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,89,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운,206045
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,90,옥탑방 (Rooftop),엔플라잉 (N.Flying),FLY HIGH PROJECT #2 '옥탑방',310677
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,91,밤 끝없는 밤,AKMU (악뮤),항해,61958
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,92,나만 아픈 일,이해리 (다비치),나만 아픈 일,31557
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,93,XX,볼빨간사춘기,Two Five,48279
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,94,Love Shot,EXO,LOVE SHOT - The 5th Album Repackage,174451
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,95,오늘 내가 한 이별 (With 김민석 of 멜로망스),권순일 (어반자카파),With,7569
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,96,온도 (Feat. 수란),MC몽,CHANNEL 8,15156
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,97,복숭아,아이유,스무 살의 봄,99503
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,98,뱃노래,AKMU (악뮤),항해,42864
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,99,그대에게,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album,29996
2019,2019.10.21 ~ 2019.10.27,2019.10.21,2019.10.27,100,넘쳐흘러,엠씨더맥스 (M.C the MAX),Circular,165099
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,1,"인기 (Feat. 송가인, 챈슬러)",MC몽,CHANNEL 8,85374
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,2,불티 (Spark),태연 (TAEYEON),Purpose - The 2nd Album,122894
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,3,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495321
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,4,새 사랑,송하예,새 사랑,104813
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,5,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320118
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,6,샤넬 (Feat. 박봄),MC몽,CHANNEL 8,47216
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,7,조금 취했어 (Prod. 2soo),임재현,조금 취했어,136247
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,8,있어줘요,장덕철,있어줘요,92076
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,9,Love poem,아이유,Love poem,353743
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,10,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어,144148
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,11,안녕,폴킴,호텔 델루나 OST Part.10,224259
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,12,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294524
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,13,워커홀릭,볼빨간사춘기,Two Five,148140
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,14,시든 꽃에 물을 주듯,HYNN (박혜원),시든 꽃에 물을 주듯,230202
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,15,떨어지는 낙엽까지도,헤이즈 (Heize),만추,54438
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,16,허전해,폴킴,"정규 2집 '마음, 하나'",82762
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,17,니 소식,송하예,니 소식,208912
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,18,포장마차,황인욱,포장마차,167600
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,19,가을밤 떠난 너,케이시 (Kassy),Rewind,154858
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,20,기억해줘요 내 모든 날과 그때를,거미 (GUMMY),호텔 델루나 OST Part.7,184583
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,21,내 생애 가장 행복한 시간 Part.2 (Feat. 양다일),MC몽,CHANNEL 8,28175
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,22,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면,236138
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,23,헤어지자 (Prod. 정키),휘인 (Whee In),soar,126767
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,24,Feel Special,TWICE (트와이스),Feel Special,122612
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,25,사랑이 식었다고 말해도 돼,먼데이 키즈,사랑이 식었다고 말해도 돼,134695
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,26,술이 문제야,장혜진,술이 문제야,154247
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,27,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3,252566
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,28,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438240
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,29,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416020
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,30,가끔 이러다,펀치 (Punch),가끔 이러다,71913
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,31,BAND,창모 (CHANGMO),BAND,141224
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,32,우리 어떻게 할까요,첸 (CHEN),사랑하는 그대에게 - The 2nd Mini Album,94044
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,33,다시 만날까 봐,V.O.S,다시 만날까 봐,104522
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,34,헤어져줘서 고마워,벤,헤어져줘서 고마워,137362
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,35,너를 만나,폴킴,너를 만나,320695
2019,2019.10.28 ~ 2019.11.03,2019.10.28,2019.11.03,36,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO),THINKING Part.1,65212
