year,week,week_start,week_end,rank,title,artist,album,like_cnt
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,18,흰눈,먼데이 키즈,흰눈,47687
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,19,쉬어 (Feat. MINO) (Prod. GRAY),아넌딜라이트(Anandelight),쇼미더머니 10 Episode 1,114127
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,20,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE'O (비오),쇼미더머니 10 Final,99393
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,21,너를 생각해,주시크 (Joosiq),너를 생각해,171904
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,22,Wake Up (Prod. 코드 쿤스트),개코,쇼미더머니 10 Episode 1,115233
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,23,OHAYO MY NIGHT,디핵 (D-Hack),OHAYO MY NIGHT,244781
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,24,정거장,아이유,조각집,61344
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,25,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,193865
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,26,문득,BE'O (비오),Bipolar,157193
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,27,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE,199847
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,28,Butter,방탄소년단,Butter,301132
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,29,Step Back,GOT the beat,Step Back,101553
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,30,Christmas Tree,V,그 해 우리는 OST Part.5,147614
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,31,Permission to Dance,방탄소년단,Butter / Permission to Dance,232535
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,32,러브레터,아이유,조각집,50650
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,33,Celebrity,아이유,IU 5th Album 'LILAC',349283
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,34,우리가 헤어져야 했던 이유,비비 (BIBI),그 해 우리는 OST Part.2,99693
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,35,Dynamite,방탄소년단,Dynamite (DayTime Version),466631
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,36,헤픈 우연,헤이즈 (Heize),HAPPEN,212387
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,37,Still I Love You,토요태,Still I Love You,32551
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,38,Weekend,태연 (TAEYEON),Weekend,207695
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,39,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),44470
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,40,너,아이유,조각집,44884
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,41,라일락,아이유,IU 5th Album 'LILAC',267732
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,42,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244785
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,43,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182706
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,44,고백,멜로망스,세 번째 '고백',126176
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,45,MBTI (Feat. 쿠기 & 로꼬) (Prod. GRAY),BE'O (비오),쇼미더머니 10 Semi Final,58002
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,46,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495291
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,47,서랍,10CM,그 해 우리는 OST Part.1,115918
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,48,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),Red Moon : Beyond The Light,118973
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,49,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,185525
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,50,안녕 우린 헤어져야만 해,전상근,안녕 우린 헤어져야만 해,37320
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,51,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438252
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,52,매일 크리스마스 (Everyday Christmas),다비치,매일 크리스마스 (Everyday Christmas),34753
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,53,롤린 (Rollin'),브레이브걸스,Rollin',301515
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,54,이별후회,김나영,그 해 우리는 OST Part.4,52380
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,55,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121191
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,56,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221710
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,57,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140248
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,58,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌,시간을 거슬러 (낮에 뜨는 달 X 케이윌),79617
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,59,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,170936
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,60,Blueming,아이유,Love poem,369751
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,61,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294536
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,62,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,99235
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,63,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021),95498
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,64,그대라는 사치,임영웅,사랑의 콜센타 PART62,45504
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,65,죽을 만큼 아파서 (Feat. JAMIE (제이미)),MC몽,20th Anniversary Edition ‘Dark Hole’,17361
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,66,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일,쇼미더머니 10 Semi Final,45938
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,67,멜로디,ASH ISLAND,멜로디,160420
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,68,DUMB DUMB,전소미,DUMB DUMB,106217
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,69,Queendom,Red Velvet (레드벨벳),Queendom - The 6th Mini Album,125288
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,70,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261055
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,71,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56,54153
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,72,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,322132
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,73,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106594
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,74,탕!♡,MINO (송민호),"""TO INFINITY.""",46867
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,75,봄날,방탄소년단,YOU NEVER WALK ALONE,509795
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,76,"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",KOONTA (쿤타),쇼미더머니 10 Episode 3,38448
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,77,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,135670
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,78,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416056
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,79,나 그댈위해 시 한편을 쓰겠어,케이시 (Kassy),옛이야기,54180
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,80,잊었니,임영웅,사랑의 콜센타 PART60,44710
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,81,ASAP,STAYC(스테이씨),STAYDOM,158513
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,82,밤새 서로 미루다,존박,밤새 서로 미루다,24766
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,83,너와 나의 Memories,염따,쇼미더머니 10 Episode 1,45956
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,84,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,82389
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,85,HERO,임영웅,HERO,78176
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,86,Life Goes On,방탄소년단,BE,245667
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,87,끝사랑,임영웅,사랑의 콜센타 PART61,41542
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,88,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,180198
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,89,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397057
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,90,그대 손 놓아요,이선희,옷소매 붉은 끝동 OST Part.8,17285
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,91,Bk Love,임영웅,뽕숭아학당 PART23,38801
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,92,Lovesick Girls,BLACKPINK,THE ALBUM,249621
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,93,크리스마스니까,성시경,Jelly Christmas 2012 HEART PROJECT,165123
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,94,다음생이 있다면 당신을 만나서 다시 사랑할래요,임재현,다음생이 있다면 당신을 만나서 다시 사랑할래요,26768
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,95,SCIENTIST,TWICE (트와이스),Formula of Love: O+T=<3,45815
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,96,METEOR,창모 (CHANGMO),Boyhood,312719
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,97,언덕나무,이승윤,그 해 우리는 OST Part.7,75265
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,98,오래된 노래,스탠딩 에그,오래된 노래,291362
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,99,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320123
2022,2022.01.03 ~ 2022.01.09,2022.01.03,2022.01.09,100,하루만 더,빅마마,하루만 더,63604
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,1,취중고백,김민석 (멜로망스),취중고백,205169
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2,238894
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,3,Counting Stars (Feat. Beenzino),BE'O (비오),Counting Stars,178320
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,4,리무진 (Feat. MINO) (Prod. GRAY),BE'O (비오),쇼미더머니 10 Episode 3,204321
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,5,ELEVEN,IVE (아이브),ELEVEN,201672
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,6,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,237232
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,7,겨울잠,아이유,조각집,140436
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,8,Dreams Come True,aespa,Dreams Come True - SM STATION,116331
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,9,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),171655
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,10,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식 (Basick),쇼미더머니 10 Episode 3,148940
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,11,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),222936
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,12,strawberry moon,아이유,strawberry moon,238507
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,13,신호등,이무진,신호등,319005
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,14,Savage,aespa,Savage - The 1st Mini Album,168720
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,15,Step Back,GOT the beat,Step Back,101553
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,16,드라마,아이유,조각집,202455
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,17,Next Level,aespa,Next Level,274221
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,18,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,쇼미더머니 10 Semi Final,88316
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,19,흰눈,먼데이 키즈,흰눈,47687
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,20,Christmas Tree,V,그 해 우리는 OST Part.5,147614
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,21,쉬어 (Feat. MINO) (Prod. GRAY),아넌딜라이트(Anandelight),쇼미더머니 10 Episode 1,114127
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,22,너를 생각해,주시크 (Joosiq),너를 생각해,171904
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,23,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE'O (비오),쇼미더머니 10 Final,99393
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,24,우리가 헤어져야 했던 이유,비비 (BIBI),그 해 우리는 OST Part.2,99693
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,25,OHAYO MY NIGHT,디핵 (D-Hack),OHAYO MY NIGHT,244781
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,26,Wake Up (Prod. 코드 쿤스트),개코,쇼미더머니 10 Episode 1,115233
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,27,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,193865
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,28,Butter,방탄소년단,Butter,301132
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,29,문득,BE'O (비오),Bipolar,157193
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,30,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE,199847
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,31,서랍,10CM,그 해 우리는 OST Part.1,115918
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,32,이별후회,김나영,그 해 우리는 OST Part.4,52380
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,33,Permission to Dance,방탄소년단,Butter / Permission to Dance,232535
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,34,Celebrity,아이유,IU 5th Album 'LILAC',349283
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,35,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),44470
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,36,Dynamite,방탄소년단,Dynamite (DayTime Version),466631
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,37,헤픈 우연,헤이즈 (Heize),HAPPEN,212387
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,38,Weekend,태연 (TAEYEON),Weekend,207695
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,39,정거장,아이유,조각집,61344
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,40,라일락,아이유,IU 5th Album 'LILAC',267732
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,41,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244785
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,42,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182706
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,43,사랑이 아니었다고 말하지 마요,이예준,사랑이 아니었다고 말하지 마요,38956
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,44,Still I Love You,토요태,Still I Love You,32551
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,45,고백,멜로망스,세 번째 '고백',126176
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,46,언덕나무,이승윤,그 해 우리는 OST Part.7,75265
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,47,안녕 우린 헤어져야만 해,전상근,안녕 우린 헤어져야만 해,37320
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,48,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (MAKTUB),Red Moon : Beyond The Light,118973
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495292
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,50,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,185525
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,51,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438252
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,52,러브레터,아이유,조각집,50650
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,53,롤린 (Rollin'),브레이브걸스,Rollin',301515
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,54,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,121191
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,55,내 손을 잡아,아이유,최고의 사랑 OST Part.4,221710
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,56,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140248
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,57,MBTI (Feat. 쿠기 & 로꼬) (Prod. GRAY),BE'O (비오),쇼미더머니 10 Semi Final,58002
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,58,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,170936
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,59,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌,시간을 거슬러 (낮에 뜨는 달 X 케이윌),79617
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,60,Blueming,아이유,Love poem,369751
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,61,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294536
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,62,너,아이유,조각집,44884
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,63,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,99235
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,64,그대라는 사치,임영웅,사랑의 콜센타 PART62,45504
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,65,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021),95498
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,66,여름비,샘김 (Sam Kim),그 해 우리는 OST Part.8,58514
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,67,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106594
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,68,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261055
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,69,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56,54153
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,70,멜로디,ASH ISLAND,멜로디,160420
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,71,Queendom,Red Velvet (레드벨벳),Queendom - The 6th Mini Album,125288
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,72,DUMB DUMB,전소미,DUMB DUMB,106217
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,73,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,322132
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,74,매일 크리스마스 (Everyday Christmas),다비치,매일 크리스마스 (Everyday Christmas),34753
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,75,봄날,방탄소년단,YOU NEVER WALK ALONE,509795
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,76,나 그댈위해 시 한편을 쓰겠어,케이시 (Kassy),옛이야기,54180
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,77,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416056
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,78,죽을 만큼 아파서 (Feat. JAMIE (제이미)),MC몽,20th Anniversary Edition ‘Dark Hole’,17361
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,79,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,135670
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,80,ASAP,STAYC(스테이씨),STAYDOM,158513
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,81,잊었니,임영웅,사랑의 콜센타 PART60,44710
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,82,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일,쇼미더머니 10 Semi Final,45938
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,83,탕!♡,MINO (송민호),"""TO INFINITY.""",46867
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,84,"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",KOONTA (쿤타),쇼미더머니 10 Episode 3,38448
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,85,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,82389
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,86,HERO,임영웅,HERO,78176
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,87,끝사랑,임영웅,사랑의 콜센타 PART61,41542
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,88,Life Goes On,방탄소년단,BE,245667
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,89,밤새 서로 미루다,존박,밤새 서로 미루다,24766
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,90,너와 나의 Memories,염따,쇼미더머니 10 Episode 1,45956
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,91,Bk Love,임영웅,뽕숭아학당 PART23,38801
2022,2022.01.10 ~ 2022.01.16,2022.01.10,2022.01.16,92,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397057
