year,week,week_start,week_end,rank,title,artist,album,like_cnt
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,27,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),69786
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,28,아로하,조정석,슬기로운 의사생활 OST Part 3,265972
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,29,METEOR,창모 (CHANGMO),Boyhood,312715
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,30,Blueming,아이유,Love poem,369737
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,31,서면역에서,순순희,서면역에서,65773
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,32,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206777
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,33,사실 나는 (Feat.전건호),경서예지,사실 나는,106922
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,34,DON'T TOUCH ME,환불원정대,DON'T TOUCH ME,151490
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,35,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Semi Final,45902
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,36,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265833
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,37,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294524
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,38,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416020
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,39,I CAN’T STOP ME,TWICE (트와이스),Eyes wide open,73870
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,40,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,93019
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,41,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106592
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,42,마리아 (Maria),화사 (HWASA),María,162419
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,43,뻔한남자,이승기,뻔한남자,42714
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,44,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272295
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,45,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153717
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,46,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적,80151
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,47,홀로,이하이,홀로,158649
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,48,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),쇼미더머니 9 Semi Final,39362
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,49,봄날,방탄소년단,YOU NEVER WALK ALONE,509786
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,50,눈누난나 (NUNU NANA),제시 (Jessi),NUNA,104535
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,51,한잔이면 지워질까,황인욱,한잔이면 지워질까,29798
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,52,가을밤에 든 생각,잔나비,잔나비 소곡집 l,171932
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,53,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,193560
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,54,Downtown Baby,블루 (BLOO),Downtown Baby,207078
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,55,What Do I Call You,태연 (TAEYEON),What Do I Call You - The 4th Mini Album,105593
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,56,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈,"사랑 못해, 남들 쉽게 다 하는 거",44052
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,57,안녕,폴킴,호텔 델루나 OST Part.10,224259
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,58,소확행,임창정,힘든 건 사랑이 아니다,57855
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,59,너를 만나,폴킴,너를 만나,320695
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,60,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV,112667
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,61,나로 바꾸자 (duet with JYP),비,나로 바꾸자 (duet with JYP),28151
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,62,"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,38834
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,63,처음처럼,엠씨더맥스 (M.C the MAX),CEREMONIA,117997
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,64,잘할게,이승기,The Project,31301
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,65,행복해,송하예,Happy,39065
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,66,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156309
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,67,Love poem,아이유,Love poem,353743
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,68,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182690
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,69,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11,163059
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,70,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,180189
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,71,우린 어쩌다 헤어진 걸까,허각,Hello,55520
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,72,별을 담은 시 (Ode To The Stars),마크툽 (MAKTUB),Red Moon : Ode To The Stars,65042
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,73,너도 아는,폴킴,너도 아는,59931
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,74,아무노래,지코 (ZICO),아무노래,282192
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,75,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,246795
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,76,적외선 카메라,원슈타인,쇼미더머니 9 Episode 3,69230
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,77,"가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,24118
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,78,Black Mamba,aespa,Black Mamba,116569
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,79,원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Episode 1,37847
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,80,ON,방탄소년단,MAP OF THE SOUL : 7,247665
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,81,놓아줘 (with 태연),Crush,with HER,66084
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,82,For You (Feat. Crush),이하이,For You,74294
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,83,12월의 어느 겨울…,윤도 (YoonDo),12월의 어느 겨울…,28829
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,84,Blue & Grey,방탄소년단,BE,122857
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,85,요즘,양다일,요즘,30545
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,86,내 방을 여행하는 법,방탄소년단,BE,113269
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,87,크리스마스니까,성시경,Jelly Christmas 2012 HEART PROJECT,165112
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,88,부어라 비워라 (Tricker) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),쇼미더머니 9 Episode 3,27167
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,89,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,140247
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,90,사랑은(Feat.원슈타인),마미손,나의슬픔(My Sadness),117909
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,91,그때 그 아인,김필,이태원 클라쓰 OST Part.6,161250
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,92,시든 꽃에 물을 주듯,HYNN (박혜원),시든 꽃에 물을 주듯,230202
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,93,첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,351174
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,94,덤디덤디 (DUMDi DUMDi),i-dle (아이들),덤디덤디 (DUMDi DUMDi),128580
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,95,Pretty Savage,BLACKPINK,THE ALBUM,101502
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,96,Psycho,Red Velvet (레드벨벳),‘The ReVe Festival’ Finale,247482
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,97,서로를 위한 것,나얼,서로를 위한 것,21762
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,98,AYA,마마무 (Mamamoo),TRAVEL,36528
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,99,겨울잠,장덕철,겨울잠,12141
2021,2021.01.04 ~ 2021.01.10,2021-01-04,2021.01.10,100,취했나봐,황인욱,취했나봐,57699
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,1,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),미란이 (MIRANI),쇼미더머니 9 Episode 1,222711
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,2,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),244780
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,3,Dynamite,방탄소년단,Dynamite (DayTime Version),466623
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,4,잠이 오질 않네요,장범준,잠이 오질 않네요,174989
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,5,Lovesick Girls,BLACKPINK,THE ALBUM,249606
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,6,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),261046
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,7,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,116535
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,8,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,150868
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,9,Life Goes On,방탄소년단,BE,245658
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,10,오래된 노래,스탠딩 에그,오래된 노래,291350
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,11,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),127483
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,12,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),쇼미더머니 9 Final,98009
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,13,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,397029
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,14,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),166872
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,15,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,495319
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,16,혼술하고 싶은 밤,벤,혼술하고 싶은 밤,72495
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,17,화(火花),i-dle (아이들),I burn,96026
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,18,When We Disco (Duet with 선미),박진영,When We Disco,83869
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,19,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,320118
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,20,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (MIRANI),쇼미더머니 9 Episode 3,71721
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,21,Blueming,아이유,Love poem,369737
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,22,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,227384
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,23,어떻게 지내 (Prod. By VAN.C),오반(OVAN),어떻게 지내,227390
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,24,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438240
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,25,METEOR,창모 (CHANGMO),Boyhood,312715
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,26,How You Like That,BLACKPINK,How You Like That,206256
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,27,Freak (Prod. Slom),릴보이 (lIlBOI),쇼미더머니 9 Episode 1,88296
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,28,아로하,조정석,슬기로운 의사생활 OST Part 3,265972
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,29,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),쇼미더머니 9 Final,59081
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,30,서면역에서,순순희,서면역에서,65773
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,31,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,206777
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,32,사실 나는 (Feat.전건호),경서예지,사실 나는,106922
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,33,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,쇼미더머니 9 Episode 3,72736
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,34,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),69786
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,35,마음을 드려요,아이유,사랑의 불시착 OST Part 11,265833
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,36,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,294524
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,37,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,106592
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,38,DON'T TOUCH ME,환불원정대,DON'T TOUCH ME,151490
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,39,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,416020
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,40,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,93019
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,41,I CAN’T STOP ME,TWICE (트와이스),Eyes wide open,73870
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,42,마리아 (Maria),화사 (HWASA),María,162419
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,43,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,153717
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,44,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Semi Final,45902
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,45,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,272295
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,46,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적,80151
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,47,봄날,방탄소년단,YOU NEVER WALK ALONE,509786
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,48,홀로,이하이,홀로,158649
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,49,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,193560
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,50,뻔한남자,이승기,뻔한남자,42714
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,51,한잔이면 지워질까,황인욱,한잔이면 지워질까,29798
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,52,눈누난나 (NUNU NANA),제시 (Jessi),NUNA,104535
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,53,Downtown Baby,블루 (BLOO),Downtown Baby,207078
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,54,가을밤에 든 생각,잔나비,잔나비 소곡집 l,171932
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,55,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),쇼미더머니 9 Semi Final,39362
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,56,안녕,폴킴,호텔 델루나 OST Part.10,224259
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,57,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈,"사랑 못해, 남들 쉽게 다 하는 거",44052
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,58,너를 만나,폴킴,너를 만나,320695
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,59,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV,112667
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,60,소확행,임창정,힘든 건 사랑이 아니다,57855
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,61,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,156309
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,62,Love poem,아이유,Love poem,353743
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,63,처음처럼,엠씨더맥스 (M.C the MAX),CEREMONIA,117997
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,64,What Do I Call You,태연 (TAEYEON),What Do I Call You - The 4th Mini Album,105593
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,65,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,182690
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,66,행복해,송하예,Happy,39065
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,67,우린 어쩌다 헤어진 걸까,허각,Hello,55520
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,68,나로 바꾸자 (duet with JYP),비,나로 바꾸자 (duet with JYP),28151
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,69,잘할게,이승기,The Project,31301
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,70,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11,163059
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,71,"여백의 미 (Feat. Jessi, JUSTHIS) (Prod. GroovyRoom)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,38834
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,72,별을 담은 시 (Ode To The Stars),마크툽 (MAKTUB),Red Moon : Ode To The Stars,65042
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,73,아무노래,지코 (ZICO),아무노래,282192
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,74,너도 아는,폴킴,너도 아는,59931
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,75,12월의 어느 겨울…,윤도 (YoonDo),12월의 어느 겨울…,28829
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,76,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,246795
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,77,Black Mamba,aespa,Black Mamba,116569
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,78,ON,방탄소년단,MAP OF THE SOUL : 7,247665
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,79,놓아줘 (with 태연),Crush,with HER,66084
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,80,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,180189
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,81,적외선 카메라,원슈타인,쇼미더머니 9 Episode 3,69230
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,82,For You (Feat. Crush),이하이,For You,74294
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,83,원해 (Feat. 팔로알토) (Prod. 코드 쿤스트),스윙스,쇼미더머니 9 Episode 1,37847
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,84,"가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)",머쉬베놈 (MUSHVENOM),쇼미더머니 9 Final,24118
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,85,Blue & Grey,방탄소년단,BE,122857
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,86,옜다 (Take It) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),굴젓 (G+Jus),25320
2021,2021.01.11 ~ 2021.01.17,2021-01-11,2021.01.17,87,내 방을 여행하는 법,방탄소년단,BE,113269
